Date_Key,Date,Year,Month,Day,Quarter,WeekOfYear,DayOfWeek,DayName,IsWeekend
473,2001-01-18,2001,1,18,1,3,3,Thursday,0
474,2001-01-19,2001,1,19,1,3,4,Friday,0
475,2001-01-20,2001,1,20,1,3,5,Saturday,1
476,2001-01-21,2001,1,21,1,3,6,Sunday,1
477,2001-01-22,2001,1,22,1,4,0,Monday,0
478,2001-01-23,2001,1,23,1,4,1,Tuesday,0
479,2001-01-24,2001,1,24,1,4,2,Wednesday,0
480,2001-01-25,2001,1,25,1,4,3,Thursday,0
481,2001-01-26,2001,1,26,1,4,4,Friday,0
482,2001-01-27,2001,1,27,1,4,5,Saturday,1
483,2001-01-28,2001,1,28,1,4,6,Sunday,1
484,2001-01-29,2001,1,29,1,5,0,Monday,0
485,2001-01-30,2001,1,30,1,5,1,Tuesday,0
486,2001-01-31,2001,1,31,1,5,2,Wednesday,0
487,2001-02-01,2001,2,1,1,5,3,Thursday,0
488,2001-02-02,2001,2,2,1,5,4,Friday,0
489,2001-02-03,2001,2,3,1,5,5,Saturday,1
490,2001-02-04,2001,2,4,1,5,6,Sunday,1
491,2001-02-05,2001,2,5,1,6,0,Monday,0
492,2001-02-06,2001,2,6,1,6,1,Tuesday,0
493,2001-02-07,2001,2,7,1,6,2,Wednesday,0
494,2001-02-08,2001,2,8,1,6,3,Thursday,0
495,2001-02-09,2001,2,9,1,6,4,Friday,0
496,2001-02-10,2001,2,10,1,6,5,Saturday,1
497,2001-02-11,2001,2,11,1,6,6,Sunday,1
498,2001-02-12,2001,2,12,1,7,0,Monday,0
499,2001-02-13,2001,2,13,1,7,1,Tuesday,0
500,2001-02-14,2001,2,14,1,7,2,Wednesday,0
501,2001-02-15,2001,2,15,1,7,3,Thursday,0
502,2001-02-16,2001,2,16,1,7,4,Friday,0
503,2001-02-17,2001,2,17,1,7,5,Saturday,1
504,2001-02-18,2001,2,18,1,7,6,Sunday,1
505,2001-02-19,2001,2,19,1,8,0,Monday,0
506,2001-02-20,2001,2,20,1,8,1,Tuesday,0
507,2001-02-21,2001,2,21,1,8,2,Wednesday,0
508,2001-02-22,2001,2,22,1,8,3,Thursday,0
509,2001-02-23,2001,2,23,1,8,4,Friday,0
510,2001-02-24,2001,2,24,1,8,5,Saturday,1
511,2001-02-25,2001,2,25,1,8,6,Sunday,1
512,2001-02-26,2001,2,26,1,9,0,Monday,0
513,2001-02-27,2001,2,27,1,9,1,Tuesday,0
514,2001-02-28,2001,2,28,1,9,2,Wednesday,0
515,2001-03-01,2001,3,1,1,9,3,Thursday,0
516,2001-03-02,2001,3,2,1,9,4,Friday,0
517,2001-03-03,2001,3,3,1,9,5,Saturday,1
518,2001-03-04,2001,3,4,1,9,6,Sunday,1
519,2001-03-05,2001,3,5,1,10,0,Monday,0
520,2001-03-06,2001,3,6,1,10,1,Tuesday,0
521,2001-03-07,2001,3,7,1,10,2,Wednesday,0
522,2001-03-08,2001,3,8,1,10,3,Thursday,0
523,2001-03-09,2001,3,9,1,10,4,Friday,0
524,2001-03-10,2001,3,10,1,10,5,Saturday,1
525,2001-03-11,2001,3,11,1,10,6,Sunday,1
526,2001-03-12,2001,3,12,1,11,0,Monday,0
527,2001-03-13,2001,3,13,1,11,1,Tuesday,0
528,2001-03-14,2001,3,14,1,11,2,Wednesday,0
529,2001-03-15,2001,3,15,1,11,3,Thursday,0
530,2001-03-16,2001,3,16,1,11,4,Friday,0
531,2001-03-17,2001,3,17,1,11,5,Saturday,1
532,2001-03-18,2001,3,18,1,11,6,Sunday,1
533,2001-03-19,2001,3,19,1,12,0,Monday,0
534,2001-03-20,2001,3,20,1,12,1,Tuesday,0
535,2001-03-21,2001,3,21,1,12,2,Wednesday,0
536,2001-03-22,2001,3,22,1,12,3,Thursday,0
537,2001-03-23,2001,3,23,1,12,4,Friday,0
538,2001-03-24,2001,3,24,1,12,5,Saturday,1
539,2001-03-25,2001,3,25,1,12,6,Sunday,1
540,2001-03-26,2001,3,26,1,13,0,Monday,0
541,2001-03-27,2001,3,27,1,13,1,Tuesday,0
542,2001-03-28,2001,3,28,1,13,2,Wednesday,0
543,2001-03-29,2001,3,29,1,13,3,Thursday,0
544,2001-03-30,2001,3,30,1,13,4,Friday,0
545,2001-03-31,2001,3,31,1,13,5,Saturday,1
546,2001-04-01,2001,4,1,2,13,6,Sunday,1
547,2001-04-02,2001,4,2,2,14,0,Monday,0
548,2001-04-03,2001,4,3,2,14,1,Tuesday,0
549,2001-04-04,2001,4,4,2,14,2,Wednesday,0
550,2001-04-05,2001,4,5,2,14,3,Thursday,0
551,2001-04-06,2001,4,6,2,14,4,Friday,0
552,2001-04-07,2001,4,7,2,14,5,Saturday,1
553,2001-04-08,2001,4,8,2,14,6,Sunday,1
554,2001-04-09,2001,4,9,2,15,0,Monday,0
555,2001-04-10,2001,4,10,2,15,1,Tuesday,0
556,2001-04-11,2001,4,11,2,15,2,Wednesday,0
557,2001-04-12,2001,4,12,2,15,3,Thursday,0
558,2001-04-13,2001,4,13,2,15,4,Friday,0
559,2001-04-14,2001,4,14,2,15,5,Saturday,1
560,2001-04-15,2001,4,15,2,15,6,Sunday,1
561,2001-04-16,2001,4,16,2,16,0,Monday,0
562,2001-04-17,2001,4,17,2,16,1,Tuesday,0
563,2001-04-18,2001,4,18,2,16,2,Wednesday,0
564,2001-04-19,2001,4,19,2,16,3,Thursday,0
565,2001-04-20,2001,4,20,2,16,4,Friday,0
566,2001-04-21,2001,4,21,2,16,5,Saturday,1
567,2001-04-22,2001,4,22,2,16,6,Sunday,1
568,2001-04-23,2001,4,23,2,17,0,Monday,0
569,2001-04-24,2001,4,24,2,17,1,Tuesday,0
570,2001-04-25,2001,4,25,2,17,2,Wednesday,0
571,2001-04-26,2001,4,26,2,17,3,Thursday,0
572,2001-04-27,2001,4,27,2,17,4,Friday,0
573,2001-04-28,2001,4,28,2,17,5,Saturday,1
574,2001-04-29,2001,4,29,2,17,6,Sunday,1
575,2001-04-30,2001,4,30,2,18,0,Monday,0
576,2001-05-01,2001,5,1,2,18,1,Tuesday,0
577,2001-05-02,2001,5,2,2,18,2,Wednesday,0
578,2001-05-03,2001,5,3,2,18,3,Thursday,0
579,2001-05-04,2001,5,4,2,18,4,Friday,0
580,2001-05-05,2001,5,5,2,18,5,Saturday,1
581,2001-05-06,2001,5,6,2,18,6,Sunday,1
582,2001-05-07,2001,5,7,2,19,0,Monday,0
583,2001-05-08,2001,5,8,2,19,1,Tuesday,0
584,2001-05-09,2001,5,9,2,19,2,Wednesday,0
585,2001-05-10,2001,5,10,2,19,3,Thursday,0
586,2001-05-11,2001,5,11,2,19,4,Friday,0
587,2001-05-12,2001,5,12,2,19,5,Saturday,1
588,2001-05-13,2001,5,13,2,19,6,Sunday,1
589,2001-05-14,2001,5,14,2,20,0,Monday,0
590,2001-05-15,2001,5,15,2,20,1,Tuesday,0
591,2001-05-16,2001,5,16,2,20,2,Wednesday,0
592,2001-05-17,2001,5,17,2,20,3,Thursday,0
593,2001-05-18,2001,5,18,2,20,4,Friday,0
594,2001-05-19,2001,5,19,2,20,5,Saturday,1
595,2001-05-20,2001,5,20,2,20,6,Sunday,1
596,2001-05-21,2001,5,21,2,21,0,Monday,0
597,2001-05-22,2001,5,22,2,21,1,Tuesday,0
598,2001-05-23,2001,5,23,2,21,2,Wednesday,0
599,2001-05-24,2001,5,24,2,21,3,Thursday,0
600,2001-05-25,2001,5,25,2,21,4,Friday,0
601,2001-05-26,2001,5,26,2,21,5,Saturday,1
602,2001-05-27,2001,5,27,2,21,6,Sunday,1
603,2001-05-28,2001,5,28,2,22,0,Monday,0
604,2001-05-29,2001,5,29,2,22,1,Tuesday,0
605,2001-05-30,2001,5,30,2,22,2,Wednesday,0
606,2001-05-31,2001,5,31,2,22,3,Thursday,0
607,2001-06-01,2001,6,1,2,22,4,Friday,0
608,2001-06-02,2001,6,2,2,22,5,Saturday,1
609,2001-06-03,2001,6,3,2,22,6,Sunday,1
610,2001-06-04,2001,6,4,2,23,0,Monday,0
611,2001-06-05,2001,6,5,2,23,1,Tuesday,0
612,2001-06-06,2001,6,6,2,23,2,Wednesday,0
613,2001-06-07,2001,6,7,2,23,3,Thursday,0
614,2001-06-08,2001,6,8,2,23,4,Friday,0
615,2001-06-09,2001,6,9,2,23,5,Saturday,1
616,2001-06-10,2001,6,10,2,23,6,Sunday,1
617,2001-06-11,2001,6,11,2,24,0,Monday,0
618,2001-06-12,2001,6,12,2,24,1,Tuesday,0
619,2001-06-13,2001,6,13,2,24,2,Wednesday,0
620,2001-06-14,2001,6,14,2,24,3,Thursday,0
621,2001-06-15,2001,6,15,2,24,4,Friday,0
622,2001-06-16,2001,6,16,2,24,5,Saturday,1
623,2001-06-17,2001,6,17,2,24,6,Sunday,1
624,2001-06-18,2001,6,18,2,25,0,Monday,0
625,2001-06-19,2001,6,19,2,25,1,Tuesday,0
626,2001-06-20,2001,6,20,2,25,2,Wednesday,0
627,2001-06-21,2001,6,21,2,25,3,Thursday,0
628,2001-06-22,2001,6,22,2,25,4,Friday,0
629,2001-06-23,2001,6,23,2,25,5,Saturday,1
630,2001-06-24,2001,6,24,2,25,6,Sunday,1
631,2001-06-25,2001,6,25,2,26,0,Monday,0
632,2001-06-26,2001,6,26,2,26,1,Tuesday,0
633,2001-06-27,2001,6,27,2,26,2,Wednesday,0
634,2001-06-28,2001,6,28,2,26,3,Thursday,0
635,2001-06-29,2001,6,29,2,26,4,Friday,0
636,2001-06-30,2001,6,30,2,26,5,Saturday,1
637,2001-07-01,2001,7,1,3,26,6,Sunday,1
638,2001-07-02,2001,7,2,3,27,0,Monday,0
639,2001-07-03,2001,7,3,3,27,1,Tuesday,0
640,2001-07-04,2001,7,4,3,27,2,Wednesday,0
641,2001-07-05,2001,7,5,3,27,3,Thursday,0
642,2001-07-06,2001,7,6,3,27,4,Friday,0
643,2001-07-07,2001,7,7,3,27,5,Saturday,1
644,2001-07-08,2001,7,8,3,27,6,Sunday,1
645,2001-07-09,2001,7,9,3,28,0,Monday,0
646,2001-07-10,2001,7,10,3,28,1,Tuesday,0
647,2001-07-11,2001,7,11,3,28,2,Wednesday,0
648,2001-07-12,2001,7,12,3,28,3,Thursday,0
649,2001-07-13,2001,7,13,3,28,4,Friday,0
650,2001-07-14,2001,7,14,3,28,5,Saturday,1
651,2001-07-15,2001,7,15,3,28,6,Sunday,1
652,2001-07-16,2001,7,16,3,29,0,Monday,0
653,2001-07-17,2001,7,17,3,29,1,Tuesday,0
654,2001-07-18,2001,7,18,3,29,2,Wednesday,0
655,2001-07-19,2001,7,19,3,29,3,Thursday,0
656,2001-07-20,2001,7,20,3,29,4,Friday,0
657,2001-07-21,2001,7,21,3,29,5,Saturday,1
658,2001-07-22,2001,7,22,3,29,6,Sunday,1
659,2001-07-23,2001,7,23,3,30,0,Monday,0
660,2001-07-24,2001,7,24,3,30,1,Tuesday,0
661,2001-07-25,2001,7,25,3,30,2,Wednesday,0
662,2001-07-26,2001,7,26,3,30,3,Thursday,0
663,2001-07-27,2001,7,27,3,30,4,Friday,0
664,2001-07-28,2001,7,28,3,30,5,Saturday,1
665,2001-07-29,2001,7,29,3,30,6,Sunday,1
666,2001-07-30,2001,7,30,3,31,0,Monday,0
667,2001-07-31,2001,7,31,3,31,1,Tuesday,0
668,2001-08-01,2001,8,1,3,31,2,Wednesday,0
669,2001-08-02,2001,8,2,3,31,3,Thursday,0
670,2001-08-03,2001,8,3,3,31,4,Friday,0
671,2001-08-04,2001,8,4,3,31,5,Saturday,1
672,2001-08-05,2001,8,5,3,31,6,Sunday,1
673,2001-08-06,2001,8,6,3,32,0,Monday,0
674,2001-08-07,2001,8,7,3,32,1,Tuesday,0
675,2001-08-08,2001,8,8,3,32,2,Wednesday,0
676,2001-08-09,2001,8,9,3,32,3,Thursday,0
677,2001-08-10,2001,8,10,3,32,4,Friday,0
678,2001-08-11,2001,8,11,3,32,5,Saturday,1
679,2001-08-12,2001,8,12,3,32,6,Sunday,1
680,2001-08-13,2001,8,13,3,33,0,Monday,0
681,2001-08-14,2001,8,14,3,33,1,Tuesday,0
682,2001-08-15,2001,8,15,3,33,2,Wednesday,0
683,2001-08-16,2001,8,16,3,33,3,Thursday,0
684,2001-08-17,2001,8,17,3,33,4,Friday,0
685,2001-08-18,2001,8,18,3,33,5,Saturday,1
686,2001-08-19,2001,8,19,3,33,6,Sunday,1
687,2001-08-20,2001,8,20,3,34,0,Monday,0
688,2001-08-21,2001,8,21,3,34,1,Tuesday,0
689,2001-08-22,2001,8,22,3,34,2,Wednesday,0
690,2001-08-23,2001,8,23,3,34,3,Thursday,0
691,2001-08-24,2001,8,24,3,34,4,Friday,0
692,2001-08-25,2001,8,25,3,34,5,Saturday,1
693,2001-08-26,2001,8,26,3,34,6,Sunday,1
694,2001-08-27,2001,8,27,3,35,0,Monday,0
695,2001-08-28,2001,8,28,3,35,1,Tuesday,0
696,2001-08-29,2001,8,29,3,35,2,Wednesday,0
697,2001-08-30,2001,8,30,3,35,3,Thursday,0
698,2001-08-31,2001,8,31,3,35,4,Friday,0
699,2001-09-01,2001,9,1,3,35,5,Saturday,1
700,2001-09-02,2001,9,2,3,35,6,Sunday,1
701,2001-09-03,2001,9,3,3,36,0,Monday,0
702,2001-09-04,2001,9,4,3,36,1,Tuesday,0
703,2001-09-05,2001,9,5,3,36,2,Wednesday,0
704,2001-09-06,2001,9,6,3,36,3,Thursday,0
705,2001-09-07,2001,9,7,3,36,4,Friday,0
706,2001-09-08,2001,9,8,3,36,5,Saturday,1
707,2001-09-09,2001,9,9,3,36,6,Sunday,1
708,2001-09-10,2001,9,10,3,37,0,Monday,0
709,2001-09-11,2001,9,11,3,37,1,Tuesday,0
710,2001-09-12,2001,9,12,3,37,2,Wednesday,0
711,2001-09-13,2001,9,13,3,37,3,Thursday,0
712,2001-09-14,2001,9,14,3,37,4,Friday,0
713,2001-09-15,2001,9,15,3,37,5,Saturday,1
714,2001-09-16,2001,9,16,3,37,6,Sunday,1
715,2001-09-17,2001,9,17,3,38,0,Monday,0
716,2001-09-18,2001,9,18,3,38,1,Tuesday,0
717,2001-09-19,2001,9,19,3,38,2,Wednesday,0
718,2001-09-20,2001,9,20,3,38,3,Thursday,0
719,2001-09-21,2001,9,21,3,38,4,Friday,0
720,2001-09-22,2001,9,22,3,38,5,Saturday,1
721,2001-09-23,2001,9,23,3,38,6,Sunday,1
722,2001-09-24,2001,9,24,3,39,0,Monday,0
723,2001-09-25,2001,9,25,3,39,1,Tuesday,0
724,2001-09-26,2001,9,26,3,39,2,Wednesday,0
725,2001-09-27,2001,9,27,3,39,3,Thursday,0
726,2001-09-28,2001,9,28,3,39,4,Friday,0
727,2001-09-29,2001,9,29,3,39,5,Saturday,1
728,2001-09-30,2001,9,30,3,39,6,Sunday,1
729,2001-10-01,2001,10,1,4,40,0,Monday,0
730,2001-10-02,2001,10,2,4,40,1,Tuesday,0
731,2001-10-03,2001,10,3,4,40,2,Wednesday,0
732,2001-10-04,2001,10,4,4,40,3,Thursday,0
733,2001-10-05,2001,10,5,4,40,4,Friday,0
734,2001-10-06,2001,10,6,4,40,5,Saturday,1
735,2001-10-07,2001,10,7,4,40,6,Sunday,1
736,2001-10-08,2001,10,8,4,41,0,Monday,0
737,2001-10-09,2001,10,9,4,41,1,Tuesday,0
738,2001-10-10,2001,10,10,4,41,2,Wednesday,0
739,2001-10-11,2001,10,11,4,41,3,Thursday,0
740,2001-10-12,2001,10,12,4,41,4,Friday,0
741,2001-10-13,2001,10,13,4,41,5,Saturday,1
742,2001-10-14,2001,10,14,4,41,6,Sunday,1
743,2001-10-15,2001,10,15,4,42,0,Monday,0
744,2001-10-16,2001,10,16,4,42,1,Tuesday,0
745,2001-10-17,2001,10,17,4,42,2,Wednesday,0
746,2001-10-18,2001,10,18,4,42,3,Thursday,0
747,2001-10-19,2001,10,19,4,42,4,Friday,0
748,2001-10-20,2001,10,20,4,42,5,Saturday,1
749,2001-10-21,2001,10,21,4,42,6,Sunday,1
750,2001-10-22,2001,10,22,4,43,0,Monday,0
751,2001-10-23,2001,10,23,4,43,1,Tuesday,0
752,2001-10-24,2001,10,24,4,43,2,Wednesday,0
753,2001-10-25,2001,10,25,4,43,3,Thursday,0
754,2001-10-26,2001,10,26,4,43,4,Friday,0
755,2001-10-27,2001,10,27,4,43,5,Saturday,1
756,2001-10-28,2001,10,28,4,43,6,Sunday,1
757,2001-10-29,2001,10,29,4,44,0,Monday,0
758,2001-10-30,2001,10,30,4,44,1,Tuesday,0
759,2001-10-31,2001,10,31,4,44,2,Wednesday,0
760,2001-11-01,2001,11,1,4,44,3,Thursday,0
761,2001-11-02,2001,11,2,4,44,4,Friday,0
762,2001-11-03,2001,11,3,4,44,5,Saturday,1
763,2001-11-04,2001,11,4,4,44,6,Sunday,1
764,2001-11-05,2001,11,5,4,45,0,Monday,0
765,2001-11-06,2001,11,6,4,45,1,Tuesday,0
766,2001-11-07,2001,11,7,4,45,2,Wednesday,0
767,2001-11-08,2001,11,8,4,45,3,Thursday,0
768,2001-11-09,2001,11,9,4,45,4,Friday,0
769,2001-11-10,2001,11,10,4,45,5,Saturday,1
770,2001-11-11,2001,11,11,4,45,6,Sunday,1
771,2001-11-12,2001,11,12,4,46,0,Monday,0
772,2001-11-13,2001,11,13,4,46,1,Tuesday,0
773,2001-11-14,2001,11,14,4,46,2,Wednesday,0
774,2001-11-15,2001,11,15,4,46,3,Thursday,0
775,2001-11-16,2001,11,16,4,46,4,Friday,0
776,2001-11-17,2001,11,17,4,46,5,Saturday,1
777,2001-11-18,2001,11,18,4,46,6,Sunday,1
778,2001-11-19,2001,11,19,4,47,0,Monday,0
779,2001-11-20,2001,11,20,4,47,1,Tuesday,0
780,2001-11-21,2001,11,21,4,47,2,Wednesday,0
781,2001-11-22,2001,11,22,4,47,3,Thursday,0
782,2001-11-23,2001,11,23,4,47,4,Friday,0
783,2001-11-24,2001,11,24,4,47,5,Saturday,1
784,2001-11-25,2001,11,25,4,47,6,Sunday,1
785,2001-11-26,2001,11,26,4,48,0,Monday,0
786,2001-11-27,2001,11,27,4,48,1,Tuesday,0
787,2001-11-28,2001,11,28,4,48,2,Wednesday,0
788,2001-11-29,2001,11,29,4,48,3,Thursday,0
789,2001-11-30,2001,11,30,4,48,4,Friday,0
790,2001-12-01,2001,12,1,4,48,5,Saturday,1
791,2001-12-02,2001,12,2,4,48,6,Sunday,1
792,2001-12-03,2001,12,3,4,49,0,Monday,0
793,2001-12-04,2001,12,4,4,49,1,Tuesday,0
794,2001-12-05,2001,12,5,4,49,2,Wednesday,0
795,2001-12-06,2001,12,6,4,49,3,Thursday,0
796,2001-12-07,2001,12,7,4,49,4,Friday,0
797,2001-12-08,2001,12,8,4,49,5,Saturday,1
798,2001-12-09,2001,12,9,4,49,6,Sunday,1
799,2001-12-10,2001,12,10,4,50,0,Monday,0
800,2001-12-11,2001,12,11,4,50,1,Tuesday,0
801,2001-12-12,2001,12,12,4,50,2,Wednesday,0
802,2001-12-13,2001,12,13,4,50,3,Thursday,0
803,2001-12-14,2001,12,14,4,50,4,Friday,0
804,2001-12-15,2001,12,15,4,50,5,Saturday,1
805,2001-12-16,2001,12,16,4,50,6,Sunday,1
806,2001-12-17,2001,12,17,4,51,0,Monday,0
807,2001-12-18,2001,12,18,4,51,1,Tuesday,0
808,2001-12-19,2001,12,19,4,51,2,Wednesday,0
809,2001-12-20,2001,12,20,4,51,3,Thursday,0
810,2001-12-21,2001,12,21,4,51,4,Friday,0
811,2001-12-22,2001,12,22,4,51,5,Saturday,1
812,2001-12-23,2001,12,23,4,51,6,Sunday,1
813,2001-12-24,2001,12,24,4,52,0,Monday,0
814,2001-12-25,2001,12,25,4,52,1,Tuesday,0
815,2001-12-26,2001,12,26,4,52,2,Wednesday,0
816,2001-12-27,2001,12,27,4,52,3,Thursday,0
817,2001-12-28,2001,12,28,4,52,4,Friday,0
818,2001-12-29,2001,12,29,4,52,5,Saturday,1
819,2001-12-30,2001,12,30,4,52,6,Sunday,1
820,2001-12-31,2001,12,31,4,1,0,Monday,0
821,2002-01-01,2002,1,1,1,1,1,Tuesday,0
822,2002-01-02,2002,1,2,1,1,2,Wednesday,0
823,2002-01-03,2002,1,3,1,1,3,Thursday,0
824,2002-01-04,2002,1,4,1,1,4,Friday,0
825,2002-01-05,2002,1,5,1,1,5,Saturday,1
826,2002-01-06,2002,1,6,1,1,6,Sunday,1
827,2002-01-07,2002,1,7,1,2,0,Monday,0
828,2002-01-08,2002,1,8,1,2,1,Tuesday,0
829,2002-01-09,2002,1,9,1,2,2,Wednesday,0
830,2002-01-10,2002,1,10,1,2,3,Thursday,0
831,2002-01-11,2002,1,11,1,2,4,Friday,0
832,2002-01-12,2002,1,12,1,2,5,Saturday,1
833,2002-01-13,2002,1,13,1,2,6,Sunday,1
834,2002-01-14,2002,1,14,1,3,0,Monday,0
835,2002-01-15,2002,1,15,1,3,1,Tuesday,0
836,2002-01-16,2002,1,16,1,3,2,Wednesday,0
837,2002-01-17,2002,1,17,1,3,3,Thursday,0
838,2002-01-18,2002,1,18,1,3,4,Friday,0
839,2002-01-19,2002,1,19,1,3,5,Saturday,1
840,2002-01-20,2002,1,20,1,3,6,Sunday,1
841,2002-01-21,2002,1,21,1,4,0,Monday,0
842,2002-01-22,2002,1,22,1,4,1,Tuesday,0
843,2002-01-23,2002,1,23,1,4,2,Wednesday,0
844,2002-01-24,2002,1,24,1,4,3,Thursday,0
845,2002-01-25,2002,1,25,1,4,4,Friday,0
846,2002-01-26,2002,1,26,1,4,5,Saturday,1
847,2002-01-27,2002,1,27,1,4,6,Sunday,1
848,2002-01-28,2002,1,28,1,5,0,Monday,0
849,2002-01-29,2002,1,29,1,5,1,Tuesday,0
850,2002-01-30,2002,1,30,1,5,2,Wednesday,0
851,2002-01-31,2002,1,31,1,5,3,Thursday,0
852,2002-02-01,2002,2,1,1,5,4,Friday,0
853,2002-02-02,2002,2,2,1,5,5,Saturday,1
854,2002-02-03,2002,2,3,1,5,6,Sunday,1
855,2002-02-04,2002,2,4,1,6,0,Monday,0
856,2002-02-05,2002,2,5,1,6,1,Tuesday,0
857,2002-02-06,2002,2,6,1,6,2,Wednesday,0
858,2002-02-07,2002,2,7,1,6,3,Thursday,0
859,2002-02-08,2002,2,8,1,6,4,Friday,0
860,2002-02-09,2002,2,9,1,6,5,Saturday,1
861,2002-02-10,2002,2,10,1,6,6,Sunday,1
862,2002-02-11,2002,2,11,1,7,0,Monday,0
863,2002-02-12,2002,2,12,1,7,1,Tuesday,0
864,2002-02-13,2002,2,13,1,7,2,Wednesday,0
865,2002-02-14,2002,2,14,1,7,3,Thursday,0
866,2002-02-15,2002,2,15,1,7,4,Friday,0
867,2002-02-16,2002,2,16,1,7,5,Saturday,1
868,2002-02-17,2002,2,17,1,7,6,Sunday,1
869,2002-02-18,2002,2,18,1,8,0,Monday,0
870,2002-02-19,2002,2,19,1,8,1,Tuesday,0
871,2002-02-20,2002,2,20,1,8,2,Wednesday,0
872,2002-02-21,2002,2,21,1,8,3,Thursday,0
873,2002-02-22,2002,2,22,1,8,4,Friday,0
874,2002-02-23,2002,2,23,1,8,5,Saturday,1
875,2002-02-24,2002,2,24,1,8,6,Sunday,1
876,2002-02-25,2002,2,25,1,9,0,Monday,0
877,2002-02-26,2002,2,26,1,9,1,Tuesday,0
878,2002-02-27,2002,2,27,1,9,2,Wednesday,0
879,2002-02-28,2002,2,28,1,9,3,Thursday,0
880,2002-03-01,2002,3,1,1,9,4,Friday,0
881,2002-03-02,2002,3,2,1,9,5,Saturday,1
882,2002-03-03,2002,3,3,1,9,6,Sunday,1
883,2002-03-04,2002,3,4,1,10,0,Monday,0
884,2002-03-05,2002,3,5,1,10,1,Tuesday,0
885,2002-03-06,2002,3,6,1,10,2,Wednesday,0
886,2002-03-07,2002,3,7,1,10,3,Thursday,0
887,2002-03-08,2002,3,8,1,10,4,Friday,0
888,2002-03-09,2002,3,9,1,10,5,Saturday,1
889,2002-03-10,2002,3,10,1,10,6,Sunday,1
890,2002-03-11,2002,3,11,1,11,0,Monday,0
891,2002-03-12,2002,3,12,1,11,1,Tuesday,0
892,2002-03-13,2002,3,13,1,11,2,Wednesday,0
893,2002-03-14,2002,3,14,1,11,3,Thursday,0
894,2002-03-15,2002,3,15,1,11,4,Friday,0
895,2002-03-16,2002,3,16,1,11,5,Saturday,1
896,2002-03-17,2002,3,17,1,11,6,Sunday,1
897,2002-03-18,2002,3,18,1,12,0,Monday,0
898,2002-03-19,2002,3,19,1,12,1,Tuesday,0
899,2002-03-20,2002,3,20,1,12,2,Wednesday,0
900,2002-03-21,2002,3,21,1,12,3,Thursday,0
901,2002-03-22,2002,3,22,1,12,4,Friday,0
902,2002-03-23,2002,3,23,1,12,5,Saturday,1
903,2002-03-24,2002,3,24,1,12,6,Sunday,1
904,2002-03-25,2002,3,25,1,13,0,Monday,0
905,2002-03-26,2002,3,26,1,13,1,Tuesday,0
906,2002-03-27,2002,3,27,1,13,2,Wednesday,0
907,2002-03-28,2002,3,28,1,13,3,Thursday,0
908,2002-03-29,2002,3,29,1,13,4,Friday,0
909,2002-03-30,2002,3,30,1,13,5,Saturday,1
910,2002-03-31,2002,3,31,1,13,6,Sunday,1
911,2002-04-01,2002,4,1,2,14,0,Monday,0
912,2002-04-02,2002,4,2,2,14,1,Tuesday,0
913,2002-04-03,2002,4,3,2,14,2,Wednesday,0
914,2002-04-04,2002,4,4,2,14,3,Thursday,0
915,2002-04-05,2002,4,5,2,14,4,Friday,0
916,2002-04-06,2002,4,6,2,14,5,Saturday,1
917,2002-04-07,2002,4,7,2,14,6,Sunday,1
918,2002-04-08,2002,4,8,2,15,0,Monday,0
919,2002-04-09,2002,4,9,2,15,1,Tuesday,0
920,2002-04-10,2002,4,10,2,15,2,Wednesday,0
921,2002-04-11,2002,4,11,2,15,3,Thursday,0
922,2002-04-12,2002,4,12,2,15,4,Friday,0
923,2002-04-13,2002,4,13,2,15,5,Saturday,1
924,2002-04-14,2002,4,14,2,15,6,Sunday,1
925,2002-04-15,2002,4,15,2,16,0,Monday,0
926,2002-04-16,2002,4,16,2,16,1,Tuesday,0
927,2002-04-17,2002,4,17,2,16,2,Wednesday,0
928,2002-04-18,2002,4,18,2,16,3,Thursday,0
929,2002-04-19,2002,4,19,2,16,4,Friday,0
930,2002-04-20,2002,4,20,2,16,5,Saturday,1
931,2002-04-21,2002,4,21,2,16,6,Sunday,1
932,2002-04-22,2002,4,22,2,17,0,Monday,0
933,2002-04-23,2002,4,23,2,17,1,Tuesday,0
934,2002-04-24,2002,4,24,2,17,2,Wednesday,0
935,2002-04-25,2002,4,25,2,17,3,Thursday,0
936,2002-04-26,2002,4,26,2,17,4,Friday,0
937,2002-04-27,2002,4,27,2,17,5,Saturday,1
938,2002-04-28,2002,4,28,2,17,6,Sunday,1
939,2002-04-29,2002,4,29,2,18,0,Monday,0
940,2002-04-30,2002,4,30,2,18,1,Tuesday,0
941,2002-05-01,2002,5,1,2,18,2,Wednesday,0
942,2002-05-02,2002,5,2,2,18,3,Thursday,0
943,2002-05-03,2002,5,3,2,18,4,Friday,0
944,2002-05-04,2002,5,4,2,18,5,Saturday,1
945,2002-05-05,2002,5,5,2,18,6,Sunday,1
946,2002-05-06,2002,5,6,2,19,0,Monday,0
947,2002-05-07,2002,5,7,2,19,1,Tuesday,0
948,2002-05-08,2002,5,8,2,19,2,Wednesday,0
949,2002-05-09,2002,5,9,2,19,3,Thursday,0
950,2002-05-10,2002,5,10,2,19,4,Friday,0
951,2002-05-11,2002,5,11,2,19,5,Saturday,1
952,2002-05-12,2002,5,12,2,19,6,Sunday,1
953,2002-05-13,2002,5,13,2,20,0,Monday,0
