Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
24 110149 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2200,ISLINGTON,AVE, ,M9W,9962786,W0130,2024-01-31,2024-02-06,,Permit Issued,Proposed interior alterations to unit 2102 for a salon.,87300
24 110299 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,171,EAST LIBERTY,ST, ,M6K,14670935,S1027,2024-01-31,2024-02-08,,Permit Issued,Interior Fit-Out to Existing Group D Vacant space to be small fitness studio (29 persons) in lower level of commercial unit. ,350000
24 111066 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1181,KENNEDY,RD, ,M1P,7179818,E2128,2024-02-02,2024-03-05,,Permit Issued,Proposed interior alterations of existing game room (Omeventure).,100000
99 100668 COM,Non-Residential Building Permit,"Hair, Barber and Other Salon",Alteration to Existing Building,768,PAPE,AVE, ,M4K,10367850,S1425,1999-10-04,2000-01-18,,Permit Issued,make interior alterations to 1st floor from retail store to personal grooming establishment.Also install 2 hair washing sinks.,1000
99 113253 COM,Non-Residential Building Permit,"Hair, Barber and Other Salon",Alteration to Existing Building,2510,FINCH,AVE,W,M9M,13505329,W0722,1999-11-29,2000-04-03,,Inspection,INTERIOR ALTERATION FOR A HAIR SALON.,25000
02 126142 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,111,FINCH,AVE,W,M2N,9038805,N1824,2002-04-12,2003-01-20,2017-01-11,Closed,INTERIOR ALTERATION FOR NEW HAIR SALON.,1000
02 144070 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2752-2774,VICTORIA PARK,AVE, ,M2J,572025,N1728,2002-06-07,2002-09-04,2019-05-24,Closed,INTERIOR ALTERATIONS TO SUITE B3 TO CONVERT FROM OFFICES TO SPA SALON.,5000
03 105314 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2326,BLOOR,ST,W,M6S,6314778,S0426,2003-01-30,2003-02-21,2021-07-29,Closed,Make interior alterations to change use of ground floor for personal grooming establishment..,35000
03 133934 BLD,Building Additions/Alterations,Club,Interior Alterations,236,ADELAIDE,ST,W,M5H,10864291,S1030,2003-05-16,2003-06-24,2020-09-02,Closed,Increase the occupant load from 171 to 360 in existing entertainment facility.,5000
03 138145 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,123,QUEEN,ST,W,M5H,856376,S1031,2003-05-29,2003-05-29,2022-03-29,Closed,Interior alterations to fitness centre located on 11th & 12th floors - The Cambridge Club.Remove 1 squash court and office.  Relocate lounge and build 2 new offices.,200000
05 136846 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,6758,KINGSTON,RD, ,M1B,4417434,E2530,2005-05-30,2005-08-02,2021-04-09,Closed,INTERIOR ALTERATIONS FOR HAIR SALON,50000
06 154342 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,285,DUNDAS,ST,W,M5T,7796281,S1024,2006-07-07,2006-07-12,2019-06-03,Closed,Interior alterations to an existing art gallery space (maintain) to add barrier free access and washroom,50000
06 199077 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,101-191,RAVEL,RD, ,M2H,20231858,N1722,2006-12-20,2007-01-19,2021-04-19,Closed,VIRGINIA HAIR SALON (unit D),20000
07 117932 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2788,BATHURST,ST, ,M6B,8985197,N0827,2007-03-22,2007-03-30,2017-07-07,Closed,Interior partition,15000
08 106962 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,10,DUNDAS,ST,E,###,14608186,S1328,2008-01-28,2008-03-12,2021-07-15,Closed,"Interior alterations to BSMT Level 2, BSMT Level 3 and GF Lift Lobby for new fitness centre. Phase 1(684 sq/m) for temporary sales areas with construction hoarding, and Phase 2 (3342 sq.m) for permanent facilities.",2000000
08 108020 BLD,Building Additions/Alterations,Recreational,Interior Alterations,705,PROGRESS,AVE, ,M1H,376318,E2421,2008-01-31,2008-02-27,2022-04-28,Closed,"interior alterations ""yoga studio""",60000
08 147497 BLD,New Building,Club,New Building,2388,JANE,ST, ,M3M,531021,W0734,2008-04-15,2008-10-23,2018-03-15,Closed,Oakdale Golf and Country Club - Construct a new cabana in pool area. Demo permit for existing cabana to folllow under separate application,3000000
08 226320 BLD,New Building,Retail Mall/Plaza,New Building,5981,STEELES,AVE,E,M1V,20364295,E2324,2008-12-02,2009-05-12,2019-09-27,Closed,CONSTRUCT NEW BUIDLING BUILDING E,759600
09 119181 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1525,YONGE,ST, ,M4T,11272520,S1233,2009-03-23,2009-04-28,2017-04-13,Closed,Interior alterations to ground and mezz level for new hair salon.,80000
09 181394 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,3351,MARKHAM,RD, ,M1X,360168,E2325,2009-10-22,2009-11-04,2021-05-20,Closed,Interior alterations for a new beauty shop.,8000
10 280598 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,31,TAPSCOTT,RD, ,M1B,6947360,E2330,2010-10-19,2010-12-08,2021-03-31,Closed,interior alterations and new washrooms,25000
10 308355 BLD,Building Additions/Alterations,Recreational,Interior Alterations,10,MILNER BUSINESS,CRT, ,M1B,364214,E2333,2010-12-03,2011-02-16,2022-05-01,Closed,Interior alterations for new fitness centre including HVAC and Plumbing.  Previous use was also fitness centre,500000
11 287986 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2011-10-05,2011-10-19,2024-02-26,Closed,"Proposal for interior alterations to private boxes on level 300 in the ""Roger's Centre"". Media rooms",290000
11 303285 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,546,YONGE,ST, ,M4Y,887504,S1325,2011-11-02,2012-02-10,2020-07-21,Closed,Proposal for interior alterations to convert existing second floor residential unit into a new hair salon in existing mixed-use building (60m2).,1400
11 329980 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2011-12-22,2011-12-30,2024-02-28,Closed,permit for interior alterations to existing sports box. - 300 level - Box 335,135000
12 131081 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2528,EGLINTON,AVE,E,M1K,330700,E2134,2012-03-02,2012-04-05,2022-03-18,Closed,Interior alterations for hair salon.,50000
12 146242 BLD,New Building,Recreational,New Building,55,FOREST MANOR,RD, ,###,30027073,N1730,2012-03-30,2014-03-20,2021-04-23,Closed,Parkway Forest Community Centre,12000000
12 222183 BLD,New Building,Recreational,New Building,2388,JANE,ST, ,M3M,531021,W0734,2012-08-01,2017-04-20,2017-04-26,Closed,To construct new one storey seasonal Public  Washroom Building within an existing  Oakdale Golf Course and Country Club open area.,60000
12 259370 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,64,QUEEN,ST,E,M5C,8771576,S1332,2012-10-05,2012-10-22,2017-12-06,Closed,Proposal for interior alterations to convert existing ground floor unit to salon and spa (71.5m2).Convenience Address: 62 A Queen St E,15000
12 286557 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,404,SPADINA,RD, ,M5P,10906730,S1230,2012-11-29,2013-02-11,2021-05-05,Closed,Proposal to create a new opening between units 400A and 400B on the main floor.,5000
13 160462 BLD,Building Additions/Alterations,Museum,Interior Alterations,1091,FINCH,AVE,E,M2J,14070727,N1727,2013-05-01,2013-07-04,2019-11-01,Closed,Renovations to Zion School House historical museum.,100000
13 194194 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2761,MARKHAM,RD, ,M1X,,E2325,2013-06-25,2013-07-24,2021-08-08,Closed,"Interior alterations (new tenant finish) for Hair Style and Spa Unit, in existing Building C - UnitC25. With Plumbing and Mechanical applications.",30000
13 211003 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,55,MILL,ST, ,M5A,30031582,S1040,2013-07-26,2014-01-06,2017-07-13,Closed,Proposed replacment of entrance doors for the tank house lane gate and new door on north side fronting on Front street.,10000
13 255442 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1455,MCCOWAN,RD, ,M1S,13973980,E2332,2013-10-23,2013-12-06,2021-06-16,Closed,"Interior fit-out to Unit ""B"" for World Gym - new partition walls and new mezzanine ",660300
13 268995 BLD,Building Additions/Alterations,Recreational,Interior Alterations,185,THE WEST MALL, , ,M9C,1037392,W0323,2013-11-22,2013-12-18,2017-04-25,Closed,"Proposal for interior alterations to main floor of existing ""Goodlife Fitness"" to provide new laundry room",50000
14 152978 BLD,Building Additions/Alterations,Recreational,Interior Alterations,432,HORNER,AVE, ,M8W,5674872,W0331,2014-05-07,2014-06-23,2018-01-17,Closed,"Proposal for interior alterations for accessibilty, new elevator, HVAC and sprinkler system modifications.",6500000
14 161883 BLD,Building Additions/Alterations,Recreational,Interior Alterations,34,KING,ST,E,M5C,828035,S1338,2014-05-26,2014-08-13,2017-06-23,Closed,Interior alterations to create *Fit for Life Sandwich Bar*,35000
14 164500 BLD,Building Additions/Alterations,Recreational,Interior Alterations,11,KODIAK,CRES, ,M3J,11186743,N0623,2014-05-29,2014-09-04,2019-12-13,Closed,Proposed alterations to unit 5 (323m2) for Escape Games.,35000
14 218473 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465,N1824,2014-09-08,2014-11-14,2021-03-18,Closed,Sub-division of the main stage theatre into two smaller functional performance venues,5200000
15 127873 BLD,Building Additions/Alterations,Club,Interior Alterations,456,WELLINGTON,ST,W,M5V,10223217,S1032,2015-03-16,2015-03-27,2019-09-27,Closed,"Interior alterations to ground floor of existing entertainment facility.  Tenant - ""The Addison"".",75000
15 141409 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,79,WELLINGTON,ST,W,###,7929313,S1034,2015-04-15,2015-11-18,2021-01-26,Closed,Proposed renovations (92m2) to men's and women's washrooms - Toronto Athletic Club,500000
15 168719 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1760,AVENUE,RD, ,M5M,10923854,N0824,2015-06-04,2015-08-19,2019-10-03,Closed,Proposal for interior alterations to convert existing 2 storey mixed use building to a fitness centre.,300000
15 182961 BLD,Building Additions/Alterations,Recreational,Interior Alterations,21,HENDON,AVE, ,M2M,7171766,N1822,2015-06-30,2015-07-13,2023-02-15,Closed,"Interior alterations to existing washroom, office space and addition of new health room. ",350000
15 247000 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,4950,YONGE,ST, ,M2N,578559,N1824,2016-02-02,2016-03-09,2022-10-13,Closed,Revision #1. New renovation area added to this permit. - layout from group fitness area to a hot yoga.Interior alterations - Goodlife Fitness Centres Inc -  ,90000
16 114744 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,62,MARINE PARADE,DR, ,###,,W0337,2016-02-09,2016-03-21,2020-07-23,Closed,Permit for interior alterations to vacant space to create new Art Gallery & Art School.,70000
16 125705 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,181,CARLAW,AVE, ,M4M,779907,S1435,2016-03-09,2016-05-18,2017-11-28,Closed,Proposal for interior alterations converting a portion of the ground and basement into a fitness club(commercial school).,150000
16 134632 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2181,STEELES,AVE,W,###,14676486,N0621,2016-04-01,2016-04-29,2017-05-02,Closed,"Interior fit-out for new fitness facility - ""Fit 4 Less""",250000
16 136410 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,70,FOREST MANOR,RD, ,###,30026312,N1730,2016-04-06,2016-05-13,2017-07-04,Closed,Proposal for interior alterations to change existing retail into a beauty salon (120.00 m2),15000
16 138447 BLD,Building Additions/Alterations,Recreational,Interior Alterations,33,SAMOR,RD, ,M6A,5611769,N0822,2016-04-11,2016-05-09,2018-04-18,Closed,"Interior Alterations to existing palytime bolwing washroom facilites, partitioning, tent improvements.",500000
16 144542 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,283-285,BERING,AVE, ,M8Z,987227,W0325,2016-04-22,2017-02-07,2022-10-04,Closed,Proposal interior alterations to convert existing industrial building to a performing arts centre.,200000
16 147389 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,388,CARLAW,AVE, ,M4M,14037665,S1435,2016-04-28,2016-07-05,2017-06-09,Closed,"Proposal for interior alterations to Unit 105B, on the ground floor, ""Move Fitness Club""",100000
16 156442 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359,S1339,2016-05-16,2016-06-27,2019-12-02,Closed,Proposal for interior alteration to the mezzanine level of the Performing Arts Centre building. ,2500000
16 162199 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,43,JUNCTION,RD, ,M6N,8292367,W0540,2016-05-26,2017-01-13,2020-11-27,Closed,"Proposal for interior alterations for recreational facility including plumbing for new washrooms, showers and lap pool.",1850000
16 177786 BLD,Building Additions/Alterations,Club,Interior Alterations,4169,BATHURST,ST, ,M3H,9246594,N0630,2016-06-21,2016-08-24,2017-01-09,Closed,"Building upgrades including door replacement, fire dampers, alterations to guards and rails on stairs, removal of window in furnace room.  Tenant fit up in a  designated heritage building - Russian-Canadian Cultural Aid Sociey (RCCAS) - John Bales House (Earl Bales Park)",100000
16 181880 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,421,DANFORTH,AVE, ,M4K,789672,S1428,2016-06-28,2016-08-09,2019-11-26,Closed,"Proposal for interior alterations to convert ground floor retail space to a fitness centre - ""Orange Theory Fitness'",200000
16 188824 BLD,Building Additions/Alterations,Stadium,Interior Alterations,45,MANITOBA,DR, ,M6K,13497818,S1027,2016-07-12,2016-08-02,2017-03-14,Closed,"Alterations - Toronto Marlies dressing room Player's Lounge, lockers and offices.",100000
16 192970 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,96,OSSINGTON,AVE, ,M6J,14199989,S1021,2016-07-18,2016-11-10,2017-08-30,Closed,"Proposal for interior alterations to the ground floor for new fitness centre - ""Ride Cycle Club"" and retail store (portion of building Unit #98 added to revised drawings) ",125000
16 202610 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,130,ADELAIDE,ST,W,M5H,10222910,S1031,2016-08-06,2016-08-31,2017-02-01,Closed,New Nail Salon interior alterations prposed in Unit R23,200000
