Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
13 202558 BLD,New Houses,SFD - Detached,New Building,6,ASTLEY,AVE, ,M4W,7949730,S2705,2013-07-11,2013-08-01,2016-01-25,Closed,Proposed construction of a new three storey single family dwelling (268.98m2) with integral at grade garage and finished basement area (127.59m2),1000000
13 205787 BLD,New Houses,SFD - Detached,New Building,507,DELORAINE,AVE, ,M5M,506769,N1602,2013-07-17,2013-08-14,2016-01-29,Closed,Two storey dwelling with attached garage and finished basement,700000
13 207548 BLD,New Houses,SFD - Detached,New Building,429,EMPRESS,AVE, ,M2N,3315993,N2304,2013-07-19,2013-10-04,2016-07-13,Closed,Two storey dwelling with attached garage and finished basement,1000000
13 208392 BLD,New Houses,SFD - Detached,New Building,560,MELROSE,AVE, ,M5M,542445,N1602,2013-07-22,2013-11-05,2016-02-25,Closed,Three storey single family dwelling with integral garage at grade,700000
13 209299 BLD,New Houses,SFD - Detached,New Building,76,MONTRESSOR,DR, ,M2P,9942149,N2501,2013-07-23,2013-08-29,2016-11-30,Closed,Two storey detached single family dwelling with integral garage and finished basement,1000000
13 209501 BLD,New Houses,SFD - Detached,New Building,115,BROOKE,AVE, ,M5M,493100,N1602,2013-07-24,2013-09-13,2016-03-04,Closed,Two storey detached single family dweling with integral garage and finished basement,751680
13 219518 BLD,New Houses,SFD - Detached,New Building,138,THE KINGSWAY, , ,M8X,10080036,W0503,2013-08-13,2014-05-01,2016-12-15,Closed,To construct a new detached dwelling with an attached garage.,600000
13 227039 BLD,New Houses,SFD - Detached,New Building,15,PLYMBRIDGE,RD, ,M2P,552367,N2503,2013-08-27,2013-09-16,2016-02-18,Closed,Construction of new 2 storey detached single family dwelling with integral garage - less than 50% of walls of existing house to remain,600000
13 231023 BLD,New Houses,SFD - Detached,New Building,419,EMPRESS,AVE, ,M2N,3315981,N2304,2013-09-05,2013-09-18,2016-12-06,Closed,Two storey dwelling with attached garage at grade,544000
13 233160 BLD,New Houses,SFD - Detached,New Building,52,RISEBROUGH,AVE, ,M2M,556159,N2401,2013-09-10,2014-01-17,2016-02-09,Closed,Construction of a new two storey single family detached dwelling (373.67m2) with integral at grade garage and finished basement area (160.11m2),700000
13 233334 BLD,Small Residential Projects,SFD - Detached,Interior Alterations,22,TURNER,RD, ,M6G,877592,S2107,2013-09-10,2013-12-05,2016-01-27,Closed,To alter the existing two-storey single family detached dwelling by completing interior alterations to the first and second floor (231.56 m2) and to complete basement finishing including a cold cellar addition (95.13 m2).  A rear uncovered platform will also be constructed off the ground floor.  ,550000
13 234217 BLD,New Houses,SFD - Detached,New Building,272,HOLMES,AVE, ,M2N,528460,N2303,2013-09-11,2013-12-17,2016-01-28,Closed,Construction of a new two storey single family dwelling (301.18m2) with integral at grade garage and finished basement area (116.99m2),1300000
13 235450 BLD,New Houses,SFD - Detached,New Building,31,RISA,BLVD, ,M6B,14077542,N1504,2013-09-13,2013-10-10,2016-04-08,Closed,Construction of a new two storey single family detached dwelling (324.29m2) with integral at grade garage and finished basement (150.34m2),624784
13 243352 BLD,New Houses,SFD - Detached,New Building,34,LARKFIELD,DR, ,M3B,535229,N2504,2013-09-30,2013-10-16,2016-03-08,Closed,Two storey detached single family dwelling with integral garage and finished basement,700000
13 258914 BLD,New Houses,SFD - Detached,New Building,113,VALECREST,DR, ,M9A,7974837,W0406,2013-10-30,2015-01-08,2016-06-03,Closed,Demolition of existing bungalow and construction of a new 2-storey single-family dwelling with an attached garage having 2 levels one above grade and one below..,600000
13 262038 BLD,New Houses,SFD - Detached,New Building,688,CONACHER,DR, ,M2M,7344378,N2401,2013-11-06,2013-11-28,2016-04-12,Closed,Two storey detached single family dwelling with integral garage and finished basement,860000
13 263019 BLD,New Houses,SFD - Detached,New Building,40,ORIOLE,RD, ,M4V,849294,S2207,2013-11-08,2013-11-25,2016-07-12,Closed,"To cosntruct a new three-storey single family detached dwelling (355.43 m2) with two balconies, and an attached garage. ",600000
13 263021 BLD,New Houses,SFD - Detached,New Building,42,ORIOLE,RD, ,   ,30054446,S2207,2013-11-08,2014-02-12,2016-03-18,Closed,"To cosntruct a new three-storey single family detached dwelling (357.19 m2) with two balconies, and an attached garage. ",600000
13 264038 BLD,New Houses,SFD - Detached,New Building,22,MAUREEN,DR, ,M2K,4504041,N2405,2013-11-12,2013-12-10,2016-01-11,Closed,Two storey single family dwelling with integral two car garage at grade and finished basement.,700000
13 265564 BLD,Small Residential Projects,SFD - Detached,Interior Alterations,55,BOSWELL,AVE, ,M5R,11034591,S2003,2013-11-14,2014-01-03,2016-02-11,Closed,Proposal for interior alterations to all floors and underpinning to an existing 2 storey SFD-detached dwelling.  See also 13 234002 ZZC.,850000
13 269383 B01,New Houses,SFD - Detached,New Building - Lead,716,MARLEE,AVE, ,M6B,10339963,N1504,2013-11-25,2014-04-10,2016-01-18,Closed,Construct a new two storey single family dwelling with intergal garage,550000
13 269383 B03,New Houses,SFD - Detached,New Building,716,MARLEE,AVE, ,M6B,10339963,N1504,2013-11-25,2014-04-10,2016-01-18,Closed,Construct a new two storey single family dwelling with intergal garage,550000
13 269383 B04,New Houses,SFD - Detached,New Building,716,MARLEE,AVE, ,M6B,10339963,N1504,2013-11-25,2014-04-10,2016-02-03,Closed,Construct a new two storey single family dwelling with intergal garage,550000
13 270201 BLD,New Houses,SFD - Detached,New Building,23,GRANITE,ST, ,M3H,523108,N1004,2013-11-26,2013-12-18,2016-08-24,Closed,New two storey single family dwelling with intergral garage with finished basement,1200000
13 271456 BLD,New Houses,SFD - Detached,New Building,165,RIDLEY,BLVD, ,M5M,555980,N1602,2013-11-28,2014-06-23,2016-03-03,Closed,Construct new two storey single family dwelling with intergral garage in and finished basement,687336
13 276371 BLD,New Houses,SFD - Detached,New Building,46,DUNVEGAN,RD, ,M4V,797941,S2206,2013-12-10,2014-01-20,2016-03-10,Closed,"To construct a new three-storey single family detached dwelling (1099.77 m2) with below grade garage and a rear deck off the second floor.

",1000000
14 107814 BLD,New Houses,SFD - Detached,New Building,75,LORRAINE,DR, ,M2N,7730387,N2302,2014-01-22,2014-02-10,2016-07-22,Closed,Two storey detached single family dwelling with integral garage and finished basement,650000
14 111672 BLD,New Houses,SFD - Detached,New Building,61,VALECREST,DR, ,M9A,7974688,W0406,2014-01-31,2014-02-18,2016-04-13,Closed,"Proposal to construct a new 2 storey sfd-detached with attached garage at grade
Refer to ZZC 13-155185 and COA Decision A255/13EYK",1000000
14 114762 BLD,New Houses,SFD - Detached,New Building,82,TREELAWN,PKWY, ,M6L,9531521,W1206,2014-02-07,2014-05-12,2016-04-14,Closed,Proposal to construct single storey detached dwelling with garage and basement walkout.,795000
14 117139 BLD,New Houses,SFD - Detached,New Building,672,CONACHER,DR, ,M2M,7344427,N2401,2014-02-13,2014-03-13,2016-07-21,Closed,Construct new two storey single family dwelling (450.18 m2) with attached integral garage and finished basement (193.25 m2),830000
14 119712 BLD,New Houses,SFD - Detached,New Building,217,OLIVE,AVE, ,M2N,10864213,N2303,2014-02-20,2014-03-12,2016-04-29,Closed,Three storey dwelling with attached garage.,675000
14 123892 BLD,New Building,Multiple Use/Non Residential,New Building,619,QUEEN,ST,W,M5V,10475676,S2012,2014-03-03,2014-10-10,2016-05-10,Closed,Proposal for a new 3 storey mixed use building with retail at ground level and office space on the 2nd and 3rd floors. This building will replace original building detroyed in 2008 fire.,2800000
14 124311 BLD,New Houses,SFD - Detached,New Building,191,MONTCLAIR,AVE, ,M5P,8837309,S2106,2014-03-04,2014-07-10,2016-02-25,Closed,"Proposal to construct a new 3 sty SFD.  See Demo, ZZC, and COA.",700000
14 125032 BLD,Small Residential Projects,SFD - Semi-Detached,Interior Alterations,9,SHERBOURNE,ST,N,M4W,2981315,S2706,2014-03-05,2014-05-01,2016-08-09,Closed,"To complete interior alterations to the whole of the  existing three-storey semi detached dwelling.
",750000
14 125756 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,111,ST CLAIR,AVE,W,M4V,30029363,S2211,2014-03-07,2014-09-17,2016-03-03,Closed,"Proposal for interior alterations to the ""LCBO"" on the ground floor of existing building. Proposal to include for HVAC and PLB. ",1200000
14 126103 BLD,New Houses,SFD - Detached,New Building,201,BURNHAMTHORPE,RD, ,M9B,9544303,W0305,2014-03-07,2014-04-17,2016-05-18,Closed,"To construct new 2 storey single family detached dwelling with integral garage.
Refer to ZZC 13-271580 and related DEMO Permit 14-126117",650000
14 126817 BLD,New Houses,SFD - Detached,New Building,33,CHELFORD,RD, ,M3B,498350,N2504,2014-03-10,2014-08-19,2016-02-24,Closed,"To construct a new two-storey dwelling with an integral two car garage and finished basement.
The existing dwelling would be demolished. ",850000
14 127765 BLD,New Houses,SFD - Detached,New Building,133,NORTHWOOD,DR, ,M2M,546410,N2401,2014-03-12,2014-06-03,2016-05-19,Closed,Construct to new two storey dwelling with attached garage,600000
14 133230 BLD,New Houses,SFD - Detached,New Building,498,RUTH,AVE, ,M2M,558741,N2401,2014-03-25,2014-08-11,2016-11-08,Closed,Construct new two storey single family dwelling with integral garage and finished basement,892990
14 137111 BLD,New Houses,SFD - Detached,New Building,275,POYNTZ,AVE, ,M2N,552759,N2305,2014-04-02,2014-04-16,2016-12-19,Closed,Proposed construction of a new three storey single family dwelling (328 m2) with integral at grade garage and finished basement area (107.45 m2),675000
14 137766 BLD,Building Additions/Alterations,Apartment Hotel,Interior Alterations,100,FRONT,ST,W,M5J,13971618,S2809,2014-04-03,2014-06-05,2016-02-22,Closed,"To complete interior alterations to the 1st, 2nd, 9th and 10th floors of the existing ""Royal York"" Hotel.",3000000
14 144333 BLD,New Houses,SFD - Detached,New Building,22,DELAVAN,AVE, ,M5P,792306,S2106,2014-04-17,2014-05-05,2016-09-19,Closed,"Proposal to construct a new three storey detached single family dwelling with integral garage, a finished basement, front porch and a rear balcony on the third floor. ",1000000
14 145614 BLD,New Houses,SFD - Detached,New Building,103,STRATFORD,CRES, ,M4N,565865,N2508,2014-04-22,2014-04-30,2016-05-12,Closed,Three storey dwelling with attached garage,850000
14 145630 BLD,New Houses,SFD - Detached,New Building,43,CITATION,DR, ,M2K,499682,N2405,2014-04-22,2014-05-08,2016-01-18,Closed,Construct a new two storey single family dwelling (514.12m2) finished basement (150m2) with attached garage,750000
14 149634 BLD,New Houses,SFD - Detached,New Building,7,BACHELOR,PL, ,M2L,485481,N2502,2014-04-30,2014-05-06,2016-11-14,Closed,New 2-Storey Detached Single-Family Dwelling with attached garage (No Finished Basement),1000000
14 151374 BLD,New Houses,SFD - Detached,New Building,2,ANETA,CRCL, ,M2M,482559,N2401,2014-05-05,2014-07-23,2016-02-26,Closed,Two storey dwelling with attached garage at grade,1200000
14 151704 BLD,New Houses,SFD - Detached,New Building,49,DUNBLAINE,AVE, ,M5M,509995,N1602,2014-05-05,2014-06-18,2016-07-27,Closed,Two storey dwelling with attached garage and finished basement,700000
14 153180 BLD,New Houses,SFD - Detached,New Building,21,COSMO,RD, ,M8X,994461,W0506,2014-05-07,2014-07-30,2016-11-01,Closed,New two storey single family dwelling with attached garage,700000
14 156460 BLD,New Houses,SFD - Detached,New Building,99,BUCKINGHAM,AVE, ,M4N,778623,N2507,2014-05-14,2014-07-07,2016-11-09,Closed,New two storey dwelling with attached garage.,1300000
14 162040 BLD,New Houses,SFD - Detached,New Building,19,COSMO,RD, ,M8X,994460,W0506,2014-05-26,2014-07-25,2016-06-13,Closed,Construct new two storey single family dwelling with attached garage and finished basement,700000
14 162339 BLD,New Houses,SFD - Detached,New Building,53,WARWICK,AVE, ,M6C,75902,S2102,2014-05-27,2014-06-25,2016-02-10,Closed,"Proposal to demolish existing detached single family dwelling and construct a new 2 storey detached single family dwelling with a finished basement, integral garage, front porch and a rear set of stairs. ",750000
14 166941 BLD,New Houses,SFD - Detached,New Building,14,ROYCREST,AVE, ,M2N,557880,N2302,2014-06-03,2014-06-10,2016-06-27,Closed,Three storey detached single family dwelling with integral garage and finished basement,835000
14 167139 BLD,New Houses,SFD - Detached,New Building,32,FULHAM,ST, ,   ,336340,E4108,2014-06-03,2015-03-12,2016-07-12,Closed,construct new 2 storey house,650000
14 167695 BLD,New Houses,SFD - Detached,New Building,250,BYNG,AVE, ,M2N,494779,N2303,2014-06-04,2014-06-13,2016-04-21,Closed,Three  storey detached single family dwelling with integral garage.,540000
14 167888 BLD,New Houses,SFD - Detached,New Building,33,MEDALIST,RD, ,M2P,542197,N2501,2014-06-04,2014-06-17,2016-10-14,Closed,Two storey detached single family dwelling with integral garage and finished basement,900000
14 168330 BLD,New Houses,SFD - Detached,New Building,196,MCKEE,AVE, ,M2N,541754,N2303,2014-06-04,2014-06-25,2016-06-22,Closed,New three storey dwelling with attached garage,898000
14 169838 BLD,New Houses,SFD - Detached,New Building,430,RUSHTON,RD, ,M6C,72818,S2105,2014-06-06,2014-07-07,2016-03-03,Closed,To construct a new three-storey single family detached dwelling.,1000000
14 170357 BLD,New Houses,SFD - Detached,New Building,164,CHURCH,AVE, ,M2N,499406,N2303,2014-06-09,2014-06-24,2016-08-09,Closed,Proposed construction of a new two storey single family detached dwelling (365.9m2) with integral at grade garage and finished basement area (183.2m2),800000
14 171186 BLD,New Houses,SFD - Detached,New Building,126,PARK HOME,AVE, ,M2N,549209,N2302,2014-06-10,2014-06-27,2016-09-26,Closed,Two storey detached single family dwelling with integral garage and finished basement,550000
14 173889 BLD,New Houses,SFD - Detached,New Building,152,OLIVE,AVE, ,M2N,547369,N2303,2014-06-13,2014-08-20,2016-03-02,Closed,Two storey detached single family dwelling with integral garage and finished basement ,650000
14 179178 BLD,New Houses,SFD - Detached,New Building,49,RUMSEY,RD, ,M4G,33099,N2607,2014-06-24,2014-07-25,2016-12-13,Closed,Two storey detached single family dwelling with integral garage and finished basement,600000
14 180017 BLD,New Houses,SFD - Detached,New Building,122,HOLMES,AVE, ,M2N,5200760,N2303,2014-06-25,2014-08-05,2016-05-27,Closed,Proposed construction of a new two storey single family detached dwelling (324.41m2) with integral at grade garage and finished basement area (120.95m2).,700000
14 181819 BLD,New Houses,SFD - Detached,New Building,86,BEVDALE,RD, ,M2R,7641604,N2302,2014-06-27,2014-09-02,2016-02-02,Closed,Three storey dwelling with attached garage at grade,858000
14 189131 BLD,New Houses,SFD - Detached,New Building,122,PARK HOME,AVE, ,M2N,549205,N2302,2014-07-11,2014-07-18,2016-06-21,Closed,New three storey dwelling with attached garage.,550000
14 192109 BLD,New Houses,SFD - Detached,New Building,29,FELBRIGG,AVE, ,M5M,514848,N1602,2014-07-17,2014-09-04,2016-01-25,Closed,Proposed construction of a new two storey single family detached dwelling (377.41m2) with integral at grade garage and finished basement area (170.33m2),700000
14 193964 BLD,New Houses,SFD - Detached,New Building,176,MARTIN GROVE,RD, ,M9B,9544272,W0305,2014-07-21,2014-10-30,2016-10-26,Closed,Proposal to construct new two storey dwelling.,520000
14 194765 BLD,New Houses,SFD - Detached,New Building,151,AIRDRIE,RD, ,M4G,16587,N2607,2014-07-22,2014-08-15,2016-09-19,Closed,Proposed construction of a new three storey single family detached dwelling (291.32m2) with integral at grade two car garage and finished basement area (115.11m2),640000
14 199488 BLD,New Houses,SFD - Detached,New Building,41,CHATFIELD,DR, ,M3B,498311,N2505,2014-07-30,2014-09-25,2016-02-11,Closed,Two storey detached single family dwelling with integral garage and finished basement,585000
14 203453 BLD,New Houses,SFD - Detached,New Building,27,ELMA,ST, ,M8V,999116,W0606,2014-08-08,2014-08-27,2016-01-08,Closed,Construct new two storey dwelling with attached garage.,550000
